timestamp,ap_id,mac,identity,rssi
2025-06-12 09:48:45,AP-GATE-B1,F4:5C:00:00:00:DD,julia.martin828@icloud.com,-70
2025-06-12 09:48:45,AP-GATE-B1,F4:5C:00:00:00:F2,bob.kim249@icloud.com,-62
2025-06-12 09:48:45,AP-GATE-A2,F4:5C:00:00:00:B0,diana.nguyen739@icloud.com,-71
2025-06-12 09:48:45,AP-GATE-B1,F4:5C:00:00:01:3B,vera.johansson264@outlook.com,-35
2025-06-12 09:48:46,AP-SECURITY-01,F4:5C:00:00:00:A1,carlos.yamamoto54@hotmail.com,-74
2025-06-12 09:48:46,AP-SECURITY-01,F4:5C:00:00:00:92,marco.okafor718@gmail.com,-74
2025-06-12 09:48:47,AP-BAGGAGE-02,F4:5C:00:00:02:AB,alice.nguyen88@outlook.com,-35
2025-06-12 09:48:48,AP-FOOD-01,AA:BB:00:00:00:05,DISPLAY-FOOD-COURT-01,-70
2025-06-12 09:48:51,AP-GATE-A2,F4:5C:00:00:00:96,eric.patel468@yahoo.com,-61
2025-06-12 09:48:55,AP-ARRIVALS-01,F4:5C:00:00:02:FB,carlos.kim896@yahoo.com,-61
2025-06-12 09:48:55,AP-ARRIVALS-01,F4:5C:00:00:02:BD,quentin.svensson85@outlook.com,-66
2025-06-12 09:48:58,AP-ARRIVALS-01,F4:5C:00:00:02:DD,alice.nguyen917@hotmail.com,-63
2025-06-12 09:49:01,AP-GATE-A2,F4:5C:00:00:00:9F,nina.rossi248@icloud.com,-48
2025-06-12 09:49:02,AP-SECURITY-02,F4:5C:00:00:00:D0,will.smith325@yahoo.com,-40
2025-06-12 09:49:02,AP-BAGGAGE-02,F4:5C:00:00:02:BF,bob.brown834@hotmail.com,-35
2025-06-12 09:49:03,AP-BAGGAGE-02,F4:5C:00:00:03:04,karim.costa834@gmail.com,-48
2025-06-12 09:49:05,AP-SECURITY-01,F4:5C:00:00:00:9D,dina.patel896@outlook.com,-57
2025-06-12 09:49:05,AP-ARRIVALS-01,F4:5C:00:00:02:D0,will.kowalski981@outlook.com,-59
2025-06-12 09:49:07,AP-LOUNGE-01,F4:5C:00:00:00:C7,alice.johansson349@icloud.com,-67
2025-06-12 09:49:09,AP-SECURITY-02,F4:5C:00:00:00:85,will.chen520@yahoo.com,-36
2025-06-12 09:49:10,AP-FOOD-01,F4:5C:00:00:00:8B,alice.müller396@hotmail.com,-55
2025-06-12 09:49:12,AP-LOUNGE-01,AA:BB:00:00:00:09,PRINTER-LOUNGE-01,-53
2025-06-12 09:49:13,AP-BAGGAGE-02,F4:5C:00:00:03:03,yann.kim576@hotmail.com,-66
2025-06-12 09:49:15,AP-BAGGAGE-02,F4:5C:00:00:02:C0,hana.costa505@outlook.com,-61
2025-06-12 09:49:16,AP-ARRIVALS-01,F4:5C:00:00:02:B8,fatima.dupont196@gmail.com,-73
2025-06-12 09:49:19,AP-BAGGAGE-02,F4:5C:00:00:02:F5,vera.johansson363@icloud.com,-56
2025-06-12 09:49:19,AP-BAGGAGE-02,F4:5C:00:00:02:F1,fatima.patel16@gmail.com,-70
2025-06-12 09:49:21,AP-GATE-A2,F4:5C:00:00:00:AE,george.patel708@yahoo.com,-48
2025-06-12 09:49:23,AP-BAGGAGE-02,F4:5C:00:00:02:9C,layla.müller360@hotmail.com,-66
2025-06-12 09:49:23,AP-SECURITY-02,F4:5C:00:00:00:84,alice.brown747@gmail.com,-63
2025-06-12 09:49:24,AP-FOOD-02,F4:5C:00:00:00:CF,julia.garcia994@hotmail.com,-35
2025-06-12 09:49:27,AP-BAGGAGE-02,F4:5C:00:00:02:DC,marco.brown20@hotmail.com,-59
2025-06-12 09:49:28,AP-FOOD-02,F4:5C:00:00:00:D4,yann.leroy456@hotmail.com,-55
2025-06-12 09:49:30,AP-FOOD-01,F4:5C:00:00:00:B1,cyrus.müller96@outlook.com,-63
2025-06-12 09:49:30,AP-GATE-A2,F4:5C:00:00:00:C3,vera.garcia774@icloud.com,-65
2025-06-12 09:49:30,AP-GATE-A2,F4:5C:00:00:00:B8,alice.martin934@yahoo.com,-49
2025-06-12 09:49:31,AP-GATE-A2,F4:5C:00:00:00:9E,ivan.yamamoto74@outlook.com,-61
2025-06-12 09:49:32,AP-FOOD-01,F4:5C:00:00:00:B4,petra.dupont520@icloud.com,-43
2025-06-12 09:49:34,AP-ARRIVALS-01,F4:5C:00:00:02:9A,petra.martin51@yahoo.com,-59
2025-06-12 09:49:39,AP-BAGGAGE-02,F4:5C:00:00:02:ED,quentin.leroy584@outlook.com,-45
2025-06-12 09:49:40,AP-BAGGAGE-02,F4:5C:00:00:02:C2,eric.kim409@yahoo.com,-55
2025-06-12 09:49:42,AP-ARRIVALS-01,F4:5C:00:00:02:C4,fatima.müller376@icloud.com,-67
2025-06-12 09:49:44,AP-GATE-A2,F4:5C:00:00:00:98,petra.kowalski334@outlook.com,-74
2025-06-12 09:49:49,AP-BAGGAGE-02,F4:5C:00:00:02:A0,omar.rossi994@icloud.com,-48
2025-06-12 09:49:49,AP-SECURITY-01,F4:5C:00:00:00:93,eric.brown66@gmail.com,-40
2025-06-12 09:49:49,AP-ARRIVALS-01,F4:5C:00:00:02:F8,vera.dupont321@outlook.com,-41
2025-06-12 09:49:50,AP-SECURITY-01,F4:5C:00:00:00:87,carlos.müller508@yahoo.com,-36
2025-06-12 09:49:51,AP-GATE-A2,F4:5C:00:00:00:80,alice.johansson102@outlook.com,-52
2025-06-12 09:49:52,AP-GATE-A2,F4:5C:00:00:00:8F,yann.svensson13@gmail.com,-67
2025-06-12 09:49:52,AP-BAGGAGE-02,F4:5C:00:00:02:BA,zahra.smith881@outlook.com,-73
2025-06-12 09:49:53,AP-GATE-A2,F4:5C:00:00:00:BF,omar.müller699@outlook.com,-44
2025-06-12 09:49:56,AP-GATE-A2,F4:5C:00:00:00:7F,zahra.brown249@hotmail.com,-46
2025-06-12 09:49:58,AP-GATE-A2,F4:5C:00:00:00:D1,will.leroy686@hotmail.com,-41
2025-06-12 09:49:58,AP-BAGGAGE-02,F4:5C:00:00:02:C6,alice.okafor412@hotmail.com,-70
2025-06-12 09:49:59,AP-BAGGAGE-02,F4:5C:00:00:03:05,zahra.patel382@icloud.com,-69
2025-06-12 09:49:59,AP-BAGGAGE-02,F4:5C:00:00:02:C9,eric.smith816@gmail.com,-60
2025-06-12 09:50:03,AP-BAGGAGE-02,F4:5C:00:00:02:AE,julia.chen267@outlook.com,-73
2025-06-12 09:50:04,AP-BAGGAGE-02,F4:5C:00:00:02:F9,ivan.müller11@hotmail.com,-46
2025-06-12 09:50:07,AP-GATE-A2,F4:5C:00:00:00:C4,hana.leroy109@hotmail.com,-57
2025-06-12 09:50:07,AP-BAGGAGE-02,F4:5C:00:00:02:A5,yann.dupont703@outlook.com,-64
2025-06-12 09:50:07,AP-FOOD-02,F4:5C:00:00:00:BC,diana.al-rashid924@hotmail.com,-43
2025-06-12 09:50:07,AP-GATE-A2,F4:5C:00:00:00:C8,george.costa475@outlook.com,-40
2025-06-12 09:50:08,AP-BAGGAGE-02,F4:5C:00:00:02:BC,cyrus.leroy66@gmail.com,-49
2025-06-12 09:50:08,AP-ARRIVALS-01,F4:5C:00:00:02:D9,layla.johansson63@icloud.com,-61
2025-06-12 09:50:09,AP-GATE-A2,F4:5C:00:00:00:B9,karim.okafor79@gmail.com,-42
2025-06-12 09:50:11,AP-SECURITY-02,F4:5C:00:00:00:82,rosa.costa582@yahoo.com,-60
2025-06-12 09:50:13,AP-ARRIVALS-01,F4:5C:00:00:03:00,alice.dupont329@gmail.com,-44
2025-06-12 09:50:14,AP-ARRIVALS-01,F4:5C:00:00:02:D8,george.martin425@gmail.com,-52
2025-06-12 09:50:15,AP-BAGGAGE-02,F4:5C:00:00:02:A6,layla.nguyen396@yahoo.com,-55
2025-06-12 09:50:21,AP-BAGGAGE-02,F4:5C:00:00:02:EC,eric.smith465@hotmail.com,-56
2025-06-12 09:50:22,AP-BAGGAGE-02,F4:5C:00:00:02:E2,george.svensson544@gmail.com,-48
2025-06-12 09:50:27,AP-FOOD-01,F4:5C:00:00:00:CE,talia.smith380@icloud.com,-54
2025-06-12 09:50:30,AP-GATE-A2,F4:5C:00:00:00:BB,sam.kowalski302@gmail.com,-74
2025-06-12 09:50:31,AP-BAGGAGE-02,F4:5C:00:00:02:AC,ivan.svensson680@outlook.com,-51
2025-06-12 09:50:32,AP-BAGGAGE-02,F4:5C:00:00:02:E9,vera.dupont22@hotmail.com,-64
2025-06-12 09:50:32,AP-ARRIVALS-01,F4:5C:00:00:02:A7,omar.dupont519@hotmail.com,-54
2025-06-12 09:50:34,AP-GATE-A2,F4:5C:00:00:00:A2,omar.leroy363@hotmail.com,-49
2025-06-12 09:50:34,AP-GATE-A2,F4:5C:00:00:00:D6,petra.smith433@gmail.com,-63
2025-06-12 09:50:38,AP-SECURITY-01,AA:BB:00:00:00:03,PRINTER-SECURITY-01,-39
2025-06-12 09:50:38,AP-ARRIVALS-01,F4:5C:00:00:02:D1,beatrice.johansson232@gmail.com,-40
2025-06-12 09:50:38,AP-ARRIVALS-01,F4:5C:00:00:02:E5,adrien.yamamoto709@hotmail.com,-58
2025-06-12 09:50:40,AP-BAGGAGE-02,F4:5C:00:00:02:B6,diana.rossi156@icloud.com,-36
2025-06-12 09:50:40,AP-GATE-A2,F4:5C:00:00:00:89,carlos.rossi189@yahoo.com,-46
2025-06-12 09:50:42,AP-BAGGAGE-02,F4:5C:00:00:02:F4,fatima.nguyen411@outlook.com,-69
2025-06-12 09:50:50,AP-ARRIVALS-01,F4:5C:00:00:03:02,julia.kowalski131@gmail.com,-73
2025-06-12 09:50:50,AP-BAGGAGE-02,F4:5C:00:00:02:CA,zahra.johansson10@icloud.com,-60
2025-06-12 09:50:52,AP-GATE-A2,F4:5C:00:00:00:B2,will.chen273@hotmail.com,-62
2025-06-12 09:50:53,AP-ARRIVALS-01,F4:5C:00:00:02:C3,alice.johansson423@icloud.com,-45
2025-06-12 09:50:54,AP-FOOD-01,F4:5C:00:00:00:C5,hana.okafor459@outlook.com,-75
2025-06-12 09:50:54,AP-GATE-A2,F4:5C:00:00:00:D5,xena.smith791@hotmail.com,-37
2025-06-12 09:50:54,AP-BAGGAGE-02,F4:5C:00:00:02:E3,karim.ivanov674@hotmail.com,-48
2025-06-12 09:50:56,AP-ARRIVALS-01,F4:5C:00:00:02:EF,carlos.al-rashid610@outlook.com,-53
2025-06-12 09:50:56,AP-BAGGAGE-02,F4:5C:00:00:02:A8,diana.johansson398@hotmail.com,-66
2025-06-12 09:50:58,AP-GATE-A1,AA:BB:00:00:00:06,CAMERA-GATE-A1,-53
2025-06-12 09:50:59,AP-GATE-B1,AA:BB:00:00:00:07,CAMERA-GATE-B1,-65
2025-06-12 09:51:01,AP-BAGGAGE-02,F4:5C:00:00:02:EE,julia.martin454@icloud.com,-64
2025-06-12 09:51:02,AP-ARRIVALS-01,F4:5C:00:00:02:F3,eric.brown416@hotmail.com,-44
2025-06-12 09:51:03,AP-BAGGAGE-02,F4:5C:00:00:02:98,vera.smith399@outlook.com,-63
2025-06-12 09:51:04,AP-ARRIVALS-01,F4:5C:00:00:03:01,rosa.garcia75@outlook.com,-40
2025-06-12 09:51:07,AP-BAGGAGE-02,F4:5C:00:00:02:E1,karim.costa262@icloud.com,-35
2025-06-12 09:51:07,AP-ARRIVALS-01,F4:5C:00:00:02:D5,quentin.al-rashid875@yahoo.com,-74
2025-06-12 09:51:08,AP-GATE-A2,F4:5C:00:00:00:7C,alice.costa130@gmail.com,-42
2025-06-12 09:51:08,AP-SECURITY-02,F4:5C:00:00:00:B5,alice.yamamoto798@hotmail.com,-60
2025-06-12 09:51:09,AP-GATE-B1,F4:5C:00:00:00:FD,layla.ivanov158@gmail.com,-64
2025-06-12 09:51:12,AP-SECURITY-02,F4:5C:00:00:00:86,hana.garcia145@yahoo.com,-50
2025-06-12 09:51:13,AP-ARRIVALS-01,F4:5C:00:00:02:9B,carlos.ivanov362@icloud.com,-67
2025-06-12 09:51:15,AP-ARRIVALS-01,F4:5C:00:00:02:D7,diana.ivanov341@outlook.com,-44
2025-06-12 09:51:17,AP-BAGGAGE-02,F4:5C:00:00:02:E4,beatrice.patel804@icloud.com,-52
2025-06-12 09:51:17,AP-GATE-A2,F4:5C:00:00:00:AB,ugo.johansson426@gmail.com,-74
2025-06-12 09:51:17,AP-BAGGAGE-02,F4:5C:00:00:02:CD,dina.kowalski531@outlook.com,-53
2025-06-12 09:51:19,AP-BAGGAGE-02,F4:5C:00:00:02:FC,nina.okafor156@hotmail.com,-51
2025-06-12 09:51:21,AP-ARRIVALS-01,F4:5C:00:00:02:99,petra.rossi619@icloud.com,-50
2025-06-12 09:51:25,AP-BAGGAGE-02,F4:5C:00:00:02:CB,beatrice.dupont655@icloud.com,-69
2025-06-12 09:51:29,AP-ARRIVALS-01,F4:5C:00:00:02:B7,omar.svensson771@outlook.com,-44
2025-06-12 09:51:29,AP-BAGGAGE-02,F4:5C:00:00:02:F7,omar.kim676@hotmail.com,-46
2025-06-12 09:51:30,AP-BAGGAGE-02,F4:5C:00:00:02:E8,marco.kowalski443@outlook.com,-48
2025-06-12 09:51:30,AP-ARRIVALS-01,F4:5C:00:00:02:96,alice.brown993@hotmail.com,-51
2025-06-12 09:51:32,AP-BAGGAGE-01,AA:BB:00:00:00:08,svc-baggage@airport-systems.com,-55
2025-06-12 09:51:34,AP-SECURITY-01,F4:5C:00:00:00:9C,yann.okafor44@outlook.com,-44
2025-06-12 09:51:36,AP-GATE-A2,F4:5C:00:00:00:AE,george.patel708@yahoo.com,-46
2025-06-12 09:51:36,AP-BAGGAGE-02,F4:5C:00:00:02:F2,ivan.brown86@gmail.com,-55
2025-06-12 09:51:39,AP-ARRIVALS-01,F4:5C:00:00:02:9D,bob.leroy560@gmail.com,-53
2025-06-12 09:51:39,AP-ARRIVALS-01,F4:5C:00:00:02:B1,sam.garcia951@icloud.com,-43
2025-06-12 09:51:39,AP-GATE-A2,F4:5C:00:00:00:C1,beatrice.garcia16@outlook.com,-70
2025-06-12 09:51:40,AP-ARRIVALS-01,F4:5C:00:00:02:A3,fatima.nguyen419@yahoo.com,-72
2025-06-12 09:51:40,AP-ARRIVALS-01,F4:5C:00:00:02:97,fatima.svensson342@icloud.com,-54
2025-06-12 09:51:41,AP-SECURITY-01,F4:5C:00:00:00:CD,alice.patel965@gmail.com,-74
2025-06-12 09:51:43,AP-BAGGAGE-02,F4:5C:00:00:02:B3,rosa.dupont261@hotmail.com,-65
2025-06-12 09:51:43,AP-GATE-A2,F4:5C:00:00:00:8E,carlos.al-rashid597@icloud.com,-60
2025-06-12 09:51:46,AP-GATE-A2,F4:5C:00:00:00:AF,ivan.chen437@gmail.com,-42
2025-06-12 09:51:49,AP-ARRIVALS-01,F4:5C:00:00:02:C7,diana.al-rashid463@yahoo.com,-55
2025-06-12 09:51:50,AP-BAGGAGE-02,F4:5C:00:00:02:D3,adrien.kowalski255@icloud.com,-40
2025-06-12 09:51:50,AP-ARRIVALS-01,F4:5C:00:00:02:C8,beatrice.nguyen77@gmail.com,-45
2025-06-12 09:51:51,AP-GATE-A2,F4:5C:00:00:00:95,sam.nguyen853@yahoo.com,-63
2025-06-12 09:51:53,AP-GATE-A2,F4:5C:00:00:00:D2,julia.costa142@yahoo.com,-48
2025-06-12 09:51:56,AP-BAGGAGE-02,F4:5C:00:00:02:A2,sam.leroy481@outlook.com,-55
2025-06-12 09:51:58,AP-ARRIVALS-01,F4:5C:00:00:02:D4,omar.costa309@outlook.com,-61
2025-06-12 09:51:59,AP-BAGGAGE-02,F4:5C:00:00:02:B4,julia.okafor268@outlook.com,-68
2025-06-12 09:51:59,AP-ARRIVALS-01,F4:5C:00:00:02:A1,zahra.nguyen519@hotmail.com,-59
2025-06-12 09:52:01,AP-GATE-A2,F4:5C:00:00:00:C9,xena.müller949@hotmail.com,-54
2025-06-12 09:52:01,AP-GATE-A2,F4:5C:00:00:00:A6,eric.nguyen864@outlook.com,-46
2025-06-12 09:52:02,AP-FOOD-02,F4:5C:00:00:00:BA,beatrice.costa755@hotmail.com,-57
2025-06-12 09:52:04,AP-FOOD-01,F4:5C:00:00:00:E6,ugo.costa570@icloud.com,-65
2025-06-12 09:52:04,AP-GATE-A2,F4:5C:00:00:00:A7,karim.ivanov245@icloud.com,-55
2025-06-12 09:52:06,AP-SECURITY-01,F4:5C:00:00:00:CB,sam.ivanov329@gmail.com,-38
2025-06-12 09:52:07,AP-ARRIVALS-01,F4:5C:00:00:02:A9,quentin.müller882@icloud.com,-49
2025-06-12 09:52:08,AP-BAGGAGE-02,F4:5C:00:00:02:E7,nina.kim24@yahoo.com,-64
2025-06-12 09:52:08,AP-GATE-A2,F4:5C:00:00:00:99,layla.müller312@icloud.com,-70
2025-06-12 09:52:09,AP-GATE-B1,F4:5C:00:00:01:26,zahra.patel771@outlook.com,-74
2025-06-12 09:52:09,AP-BAGGAGE-02,F4:5C:00:00:02:DA,zahra.okafor553@outlook.com,-73
2025-06-12 09:52:09,AP-BAGGAGE-02,F4:5C:00:00:02:B5,petra.johansson7@outlook.com,-66
2025-06-12 09:52:11,AP-LOUNGE-01,F4:5C:00:00:00:B6,marco.rossi739@outlook.com,-57
2025-06-12 09:52:11,AP-GATE-A2,F4:5C:00:00:00:79,karim.okafor196@yahoo.com,-57
2025-06-12 09:52:11,AP-LOUNGE-01,F4:5C:00:00:00:C7,alice.johansson349@icloud.com,-63
2025-06-12 09:52:12,AP-BAGGAGE-02,F4:5C:00:00:02:CC,ugo.yamamoto481@yahoo.com,-55
2025-06-12 09:52:13,AP-ARRIVALS-01,F4:5C:00:00:02:F0,cyrus.svensson369@icloud.com,-37
2025-06-12 09:52:15,AP-GATE-A2,F4:5C:00:00:00:A4,bob.nguyen13@yahoo.com,-38
2025-06-12 09:52:17,AP-BAGGAGE-02,F4:5C:00:00:02:C1,will.leroy3@outlook.com,-48
2025-06-12 09:52:18,AP-BAGGAGE-02,F4:5C:00:00:02:9F,diana.yamamoto948@gmail.com,-35
2025-06-12 09:52:19,AP-BAGGAGE-02,F4:5C:00:00:02:9A,petra.martin51@yahoo.com,-41
2025-06-12 09:52:21,AP-FOOD-01,F4:5C:00:00:00:B3,vera.patel868@outlook.com,-53
2025-06-12 09:52:22,AP-GATE-B1,F4:5C:00:00:01:3B,vera.johansson264@outlook.com,-50
2025-06-12 09:52:24,AP-GATE-A2,F4:5C:00:00:00:98,petra.kowalski334@outlook.com,-62
2025-06-12 09:52:25,AP-LOUNGE-01,F4:5C:00:00:00:9A,julia.costa796@icloud.com,-38
2025-06-12 09:52:26,AP-BAGGAGE-02,F4:5C:00:00:02:B0,fatima.costa99@outlook.com,-65
2025-06-12 09:52:28,AP-GATE-A2,F4:5C:00:00:00:C6,yann.svensson552@icloud.com,-52
2025-06-12 09:52:29,AP-GATE-A2,F4:5C:00:00:00:9B,vera.garcia487@icloud.com,-35
2025-06-12 09:52:29,AP-FOOD-02,F4:5C:00:00:00:94,petra.martin686@icloud.com,-63
2025-06-12 09:52:31,AP-FOOD-02,F4:5C:00:00:00:84,alice.brown747@gmail.com,-69
2025-06-12 09:52:33,AP-BAGGAGE-02,F4:5C:00:00:02:DB,cyrus.garcia946@outlook.com,-74
2025-06-12 09:52:33,AP-BAGGAGE-02,F4:5C:00:00:02:FE,ugo.martin448@icloud.com,-74
2025-06-12 09:52:33,AP-GATE-A2,F4:5C:00:00:00:CC,quentin.svensson955@yahoo.com,-68
2025-06-12 09:52:35,AP-BAGGAGE-02,F4:5C:00:00:02:FA,zahra.nguyen705@icloud.com,-50
2025-06-12 09:52:38,AP-GATE-A2,F4:5C:00:00:00:8D,beatrice.yamamoto11@hotmail.com,-66
2025-06-12 09:52:38,AP-BAGGAGE-02,F4:5C:00:00:02:D0,will.kowalski981@outlook.com,-66
2025-06-12 09:52:39,AP-BAGGAGE-02,F4:5C:00:00:02:B2,ivan.svensson90@icloud.com,-35
2025-06-12 09:52:39,AP-BAGGAGE-02,F4:5C:00:00:02:BB,ugo.chen830@yahoo.com,-60
2025-06-12 09:52:44,AP-FOOD-02,F4:5C:00:00:01:16,ivan.johansson514@yahoo.com,-55
2025-06-12 09:52:45,AP-SECURITY-01,F4:5C:00:00:00:A3,bob.garcia477@icloud.com,-53
2025-06-12 09:52:47,AP-FOOD-01,F4:5C:00:00:00:91,beatrice.johansson650@icloud.com,-40
2025-06-12 09:52:52,AP-GATE-A2,F4:5C:00:00:00:9D,dina.patel896@outlook.com,-44
2025-06-12 09:52:53,AP-FOOD-01,F4:5C:00:00:00:97,cyrus.garcia744@hotmail.com,-39
2025-06-12 09:52:55,AP-FOOD-02,F4:5C:00:00:00:90,sam.chen223@gmail.com,-67
2025-06-12 09:52:55,AP-BAGGAGE-02,F4:5C:00:00:02:9E,yann.costa978@icloud.com,-39
2025-06-12 09:52:56,AP-BAGGAGE-02,F4:5C:00:00:02:F8,vera.dupont321@outlook.com,-59
2025-06-12 09:52:57,AP-GATE-A2,F4:5C:00:00:00:A0,will.smith616@icloud.com,-66
2025-06-12 09:52:57,AP-BAGGAGE-02,F4:5C:00:00:02:C5,dina.leroy610@gmail.com,-56
2025-06-12 09:52:59,AP-BAGGAGE-02,F4:5C:00:00:02:AA,layla.martin301@gmail.com,-44
2025-06-12 09:52:59,AP-FOOD-02,F4:5C:00:00:00:7B,vera.smith762@gmail.com,-47
2025-06-12 09:53:04,AP-BAGGAGE-02,F4:5C:00:00:02:C4,fatima.müller376@icloud.com,-44
2025-06-12 09:53:04,AP-ARRIVALS-01,F4:5C:00:00:02:CF,carlos.kowalski154@gmail.com,-67
2025-06-12 09:53:06,AP-ARRIVALS-01,F4:5C:00:00:02:BE,quentin.costa864@hotmail.com,-62
2025-06-12 09:53:06,AP-BAGGAGE-02,F4:5C:00:00:02:95,cyrus.smith471@gmail.com,-63
2025-06-12 09:53:08,AP-ARRIVALS-01,F4:5C:00:00:02:EB,marco.okafor697@icloud.com,-45
2025-06-12 09:53:11,AP-GATE-A2,F4:5C:00:00:00:D7,eric.chen789@icloud.com,-40
2025-06-12 09:53:12,AP-GATE-A2,F4:5C:00:00:00:88,yann.brown260@hotmail.com,-66
2025-06-12 09:53:13,AP-SECURITY-01,F4:5C:00:00:00:93,eric.brown66@gmail.com,-61
2025-06-12 09:53:14,AP-BAGGAGE-02,F4:5C:00:00:02:C3,alice.johansson423@icloud.com,-74
2025-06-12 09:53:15,AP-GATE-A2,F4:5C:00:00:00:B0,diana.nguyen739@icloud.com,-40
2025-06-12 09:53:16,AP-FOOD-01,AA:BB:00:00:00:05,DISPLAY-FOOD-COURT-01,-66
2025-06-12 09:53:17,AP-ARRIVALS-01,F4:5C:00:00:02:F6,ugo.martin543@hotmail.com,-49
2025-06-12 09:53:19,AP-FOOD-01,F4:5C:00:00:00:B4,petra.dupont520@icloud.com,-72
2025-06-12 09:53:19,AP-ARRIVALS-01,F4:5C:00:00:02:A4,rosa.brown783@outlook.com,-48
2025-06-12 09:53:20,AP-CHECKIN-02,AA:BB:00:00:00:02,svc-kiosk-02@airport-systems.com,-62
2025-06-12 09:53:21,AP-ARRIVALS-01,F4:5C:00:00:03:07,petra.müller543@gmail.com,-37
2025-06-12 09:53:22,AP-GATE-A2,F4:5C:00:00:00:C2,fatima.rossi917@hotmail.com,-41
2025-06-12 09:53:24,AP-GATE-A2,F4:5C:00:00:00:AA,diana.martin977@yahoo.com,-55
2025-06-12 09:53:26,AP-GATE-A2,F4:5C:00:00:00:A8,eric.dupont906@yahoo.com,-49
2025-06-12 09:53:28,AP-FOOD-02,F4:5C:00:00:00:8C,adrien.garcia954@icloud.com,-72
2025-06-12 09:53:29,AP-BAGGAGE-02,F4:5C:00:00:02:99,petra.rossi619@icloud.com,-42
2025-06-12 09:53:30,AP-BAGGAGE-02,F4:5C:00:00:02:E6,karim.müller800@gmail.com,-44
2025-06-12 09:53:34,AP-BAGGAGE-02,F4:5C:00:00:02:AB,alice.nguyen88@outlook.com,-61
2025-06-12 09:53:34,AP-GATE-A2,F4:5C:00:00:00:8A,marco.patel904@yahoo.com,-36
2025-06-12 09:53:34,AP-BAGGAGE-02,F4:5C:00:00:02:D6,yann.chen985@outlook.com,-60
2025-06-12 09:53:40,AP-SECURITY-01,F4:5C:00:00:00:7A,fatima.garcia901@gmail.com,-69
2025-06-12 09:53:41,AP-GATE-A2,F4:5C:00:00:00:A5,julia.brown997@icloud.com,-41
2025-06-12 09:53:43,AP-GATE-A2,F4:5C:00:00:00:A9,hana.svensson272@outlook.com,-62
2025-06-12 09:53:46,AP-BAGGAGE-02,F4:5C:00:00:02:AE,julia.chen267@outlook.com,-40
2025-06-12 09:53:47,AP-BAGGAGE-02,F4:5C:00:00:02:B9,bob.kowalski893@hotmail.com,-69
2025-06-12 09:53:47,AP-GATE-A2,F4:5C:00:00:00:D3,layla.rossi731@gmail.com,-58
2025-06-12 09:53:48,AP-BAGGAGE-02,F4:5C:00:00:02:B1,sam.garcia951@icloud.com,-61
2025-06-12 09:53:48,AP-BAGGAGE-02,F4:5C:00:00:02:CE,ugo.chen295@gmail.com,-51
2025-06-12 09:53:53,AP-FOOD-02,F4:5C:00:00:00:CA,sam.svensson3@yahoo.com,-60
2025-06-12 09:53:54,AP-GATE-A2,F4:5C:00:00:00:83,layla.brown889@yahoo.com,-65
2025-06-12 09:53:55,AP-SECURITY-02,F4:5C:00:00:00:AD,rosa.rossi84@outlook.com,-67
2025-06-12 09:53:56,AP-GATE-A2,F4:5C:00:00:00:81,yann.costa552@yahoo.com,-61
2025-06-12 09:53:56,AP-ARRIVALS-01,F4:5C:00:00:02:E0,vera.costa234@yahoo.com,-58
2025-06-12 09:53:59,AP-GATE-A2,F4:5C:00:00:00:BD,adrien.yamamoto343@gmail.com,-49
2025-06-12 09:53:59,AP-GATE-A2,F4:5C:00:00:00:BE,dina.dupont165@hotmail.com,-38
2025-06-12 09:53:59,AP-GATE-A2,F4:5C:00:00:00:AB,ugo.johansson426@gmail.com,-64
2025-06-12 09:54:03,AP-GATE-B1,F4:5C:00:00:00:E6,ugo.costa570@icloud.com,-53
2025-06-12 09:54:06,AP-GATE-A2,F4:5C:00:00:00:B8,alice.martin934@yahoo.com,-65
2025-06-12 09:54:08,AP-BAGGAGE-02,F4:5C:00:00:02:D2,george.garcia969@gmail.com,-42
2025-06-12 09:54:09,AP-BAGGAGE-02,F4:5C:00:00:02:CD,dina.kowalski531@outlook.com,-39
2025-06-12 09:54:11,AP-BAGGAGE-02,F4:5C:00:00:03:04,karim.costa834@gmail.com,-70
2025-06-12 09:54:13,AP-BAGGAGE-02,F4:5C:00:00:02:AD,ugo.leroy969@gmail.com,-43
2025-06-12 09:54:17,AP-GATE-A2,F4:5C:00:00:00:7C,alice.costa130@gmail.com,-65
2025-06-12 09:54:19,AP-FOOD-01,F4:5C:00:00:00:7A,fatima.garcia901@gmail.com,-45
2025-06-12 09:54:19,AP-GATE-A2,F4:5C:00:00:00:9E,ivan.yamamoto74@outlook.com,-51
2025-06-12 09:54:21,AP-BAGGAGE-02,F4:5C:00:00:02:EA,will.chen587@outlook.com,-70
2025-06-12 09:54:21,AP-GATE-A2,F4:5C:00:00:00:D0,will.smith325@yahoo.com,-44
2025-06-12 09:54:22,AP-CHECKIN-01,AA:BB:00:00:00:01,svc-kiosk-01@airport-systems.com,-56
2025-06-12 09:54:23,AP-BAGGAGE-02,F4:5C:00:00:02:BD,quentin.svensson85@outlook.com,-50
2025-06-12 09:54:23,AP-BAGGAGE-02,F4:5C:00:00:03:06,yann.rossi107@hotmail.com,-48
2025-06-12 09:54:31,AP-FOOD-01,F4:5C:00:00:00:C5,hana.okafor459@outlook.com,-43
